time,volume,complete,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,local_time,session_date,clock,atr,body,range,body_fraction,median_body,opening_range_high,opening_range_low,opening_range_candles
2026-06-26 13:25:00+00:00,730,True,1.14206,1.14234,1.14197,1.14218,1.14197,1.14226,1.14189,1.1421,1.14214,1.14243,1.14205,1.14225,2026-06-26 09:25:00-04:00,2026-06-26,09:25:00,0.0006764285714284986,0.00011999999999989797,0.00036999999999998145,0.3243243243240648,0.0002449999999999397,1.14248,1.14198,3.0
2026-06-26 13:30:00+00:00,1288,True,1.14218,1.14239,1.14198,1.14233,1.1421,1.14231,1.1419,1.14225,1.14226,1.14247,1.14206,1.14241,2026-06-26 09:30:00-04:00,2026-06-26,09:30:00,0.0006814285714284996,0.0001500000000000945,0.00041000000000002146,0.3658536585367967,0.0002449999999999397,1.14248,1.14198,3.0
2026-06-26 13:35:00+00:00,841,True,1.14234,1.14245,1.14217,1.14228,1.14226,1.14237,1.14209,1.1422,1.14241,1.14253,1.14225,1.14236,2026-06-26 09:35:00-04:00,2026-06-26,09:35:00,0.0006678571428570772,5.999999999994898e-05,0.000280000000000058,0.2142857142854877,0.0002449999999999397,1.14248,1.14198,3.0
2026-06-26 13:40:00+00:00,784,True,1.14228,1.14248,1.14214,1.14232,1.1422,1.1424,1.14205,1.14223,1.14235,1.14256,1.14222,1.1424,2026-06-26 09:40:00-04:00,2026-06-26,09:40:00,0.0006571428571428006,4.0000000000040004e-05,0.00034000000000000696,0.11764705882364467,0.00022500000000003073,1.14248,1.14198,3.0
2026-06-26 13:45:00+00:00,814,True,1.14233,1.14233,1.14174,1.14184,1.14225,1.14225,1.14166,1.14175,1.14241,1.14241,1.14182,1.14192,2026-06-26 09:45:00-04:00,2026-06-26,09:45:00,0.0006614285714285271,0.0004900000000001015,0.0005900000000000905,0.8305084745763158,0.000180000000000069,1.14248,1.14198,3.0
2026-06-26 13:50:00+00:00,819,True,1.14185,1.14202,1.14168,1.14198,1.14176,1.14194,1.14159,1.1419,1.14194,1.14209,1.14175,1.14206,2026-06-26 09:50:00-04:00,2026-06-26,09:50:00,0.0006557142857142516,0.00012999999999996348,0.00034000000000000696,0.3823529411763553,0.00022500000000003073,1.14248,1.14198,3.0
2026-06-26 13:55:00+00:00,715,True,1.14198,1.14252,1.14179,1.14252,1.1419,1.14244,1.14171,1.14244,1.14205,1.14262,1.14186,1.14261,2026-06-26 09:55:00-04:00,2026-06-26,09:55:00,0.0006728571428571099,0.0005399999999999849,0.0007299999999998974,0.7397260273973436,0.00022500000000003073,1.14248,1.14198,3.0
2026-06-26 14:00:00+00:00,1106,True,1.14253,1.14285,1.14198,1.14208,1.14244,1.14278,1.1419,1.142,1.14262,1.14293,1.14206,1.14217,2026-06-26 10:00:00-04:00,2026-06-26,10:00:00,0.0006899999999999684,0.00045000000000006146,0.0008699999999999264,0.5172413793104592,0.0002500000000000835,1.14248,1.14198,3.0
2026-06-26 14:05:00+00:00,773,True,1.14209,1.14227,1.14189,1.14214,1.142,1.14219,1.14181,1.14205,1.14218,1.14235,1.14197,1.14223,2026-06-26 10:05:00-04:00,2026-06-26,10:05:00,0.0005678571428571041,4.999999999988347e-05,0.0003799999999998249,0.13157894736817502,0.00026500000000007073,1.14248,1.14198,3.0
2026-06-26 14:10:00+00:00,798,True,1.14214,1.14238,1.14198,1.14219,1.14206,1.14229,1.1419,1.14211,1.14223,1.14246,1.14207,1.14227,2026-06-26 10:10:00-04:00,2026-06-26,10:10:00,0.0005407142857142436,5.0000000000105516e-05,0.00039999999999995595,0.12500000000027756,0.0002500000000000835,1.14248,1.14198,3.0
2026-06-26 14:15:00+00:00,627,True,1.1422,1.1426,1.142,1.14204,1.14212,1.14253,1.14193,1.14196,1.14227,1.14269,1.14208,1.14212,2026-06-26 10:15:00-04:00,2026-06-26,10:15:00,0.0005192857142856904,0.00016000000000016001,0.000600000000000156,0.26666666666686406,0.0002500000000000835,1.14248,1.14198,3.0
2026-06-26 14:20:00+00:00,653,True,1.14206,1.14268,1.14206,1.14232,1.14199,1.14261,1.14198,1.14223,1.14214,1.14276,1.14213,1.1424,2026-06-26 10:20:00-04:00,2026-06-26,10:20:00,0.0005392857142856945,0.00025999999999992696,0.0006199999999998429,0.4193548387096659,0.000200000000000089,1.14248,1.14198,3.0
2026-06-26 14:25:00+00:00,637,True,1.14232,1.14244,1.14172,1.14178,1.14225,1.14236,1.14164,1.1417,1.1424,1.14252,1.14179,1.14185,2026-06-26 10:25:00-04:00,2026-06-26,10:25:00,0.0005292857142856924,0.0005399999999999849,0.0007199999999998319,0.7500000000001542,0.00021000000000004349,1.14248,1.14198,3.0
2026-06-26 14:30:00+00:00,777,True,1.14178,1.14194,1.14148,1.14154,1.1417,1.14187,1.14139,1.14146,1.14186,1.14202,1.14156,1.14162,2026-06-26 10:30:00-04:00,2026-06-26,10:30:00,0.0005092857142856884,0.00024000000000001798,0.00045999999999990493,0.5217391304349295,0.0002749999999999142,1.14248,1.14198,3.0
2026-06-26 14:35:00+00:00,561,True,1.14154,1.14176,1.1415,1.14158,1.14147,1.14168,1.14143,1.14151,1.14162,1.14183,1.14158,1.14165,2026-06-26 10:35:00-04:00,2026-06-26,10:35:00,0.0005014285714285574,4.0000000000040004e-05,0.000260000000000149,0.15384615384621955,0.00024999999999997247,1.14248,1.14198,3.0
2026-06-26 14:40:00+00:00,758,True,1.14159,1.14168,1.14115,1.1416,1.14151,1.14161,1.14107,1.14151,1.14167,1.14176,1.14122,1.14168,2026-06-26 10:40:00-04:00,2026-06-26,10:40:00,0.0005099999999999787,9.999999999843467e-06,0.0005299999999999194,0.01886792452800941,0.000200000000000089,1.14248,1.14198,3.0
2026-06-26 14:45:00+00:00,734,True,1.1416,1.14204,1.14148,1.1417,1.14152,1.14195,1.1414,1.14161,1.14168,1.14213,1.14156,1.14178,2026-06-26 10:45:00-04:00,2026-06-26,10:45:00,0.000529999999999967,9.999999999998899e-05,0.0005599999999998939,0.17857142857144273,0.00015500000000012726,1.14248,1.14198,3.0
2026-06-26 14:50:00+00:00,1333,True,1.1417,1.14174,1.1404,1.14044,1.14161,1.14165,1.14031,1.14036,1.14179,1.14182,1.14048,1.14052,2026-06-26 10:50:00-04:00,2026-06-26,10:50:00,0.0006014285714285306,0.0012600000000000389,0.0013399999999998968,0.940298507462788,0.000140000000000029,1.14248,1.14198,3.0
2026-06-26 14:55:00+00:00,2144,True,1.14046,1.14048,1.13936,1.13942,1.14038,1.1404,1.13928,1.13933,1.14054,1.14056,1.13944,1.1395,2026-06-26 10:55:00-04:00,2026-06-26,10:55:00,0.0006392857142856677,0.0010399999999999299,0.0011200000000000099,0.9285714285713578,0.00015500000000012726,1.14248,1.14198,3.0
2026-06-26 15:00:00+00:00,1589,True,1.13944,1.13986,1.13922,1.1397,1.13936,1.13978,1.13914,1.13962,1.13951,1.13995,1.1393,1.13977,2026-06-26 11:00:00-04:00,2026-06-26,11:00:00,0.0006607142857142526,0.00025999999999992696,0.000640000000000196,0.40624999999976147,0.00015500000000012726,1.14248,1.14198,3.0
2026-06-26 15:05:00+00:00,781,True,1.1397,1.14021,1.13961,1.1402,1.13962,1.14013,1.13953,1.14012,1.13978,1.14029,1.13969,1.14029,2026-06-26 11:05:00-04:00,2026-06-26,11:05:00,0.0006514285714285409,0.000500000000000167,0.0005999999999999339,0.8333333333337034,0.00015500000000012726,1.14248,1.14198,3.0
2026-06-26 15:10:00+00:00,543,True,1.1402,1.14038,1.14004,1.14028,1.14012,1.1403,1.13997,1.14021,1.14028,1.14046,1.14012,1.14036,2026-06-26 11:10:00-04:00,2026-06-26,11:10:00,0.0006135714285714038,7.999999999985796e-05,0.00034000000000000696,0.23529411764663624,0.000200000000000089,1.14248,1.14198,3.0
2026-06-26 15:15:00+00:00,545,True,1.14028,1.14039,1.14012,1.1402,1.14021,1.14031,1.14004,1.14012,1.14035,1.14047,1.1402,1.14027,2026-06-26 11:15:00-04:00,2026-06-26,11:15:00,0.0006057142857142729,7.999999999985796e-05,0.00026999999999999247,0.29629629629577847,0.000200000000000089,1.14248,1.14198,3.0
2026-06-26 15:20:00+00:00,553,True,1.1402,1.14062,1.14019,1.14054,1.14013,1.14054,1.14011,1.14046,1.14027,1.14071,1.14027,1.14062,2026-06-26 11:20:00-04:00,2026-06-26,11:20:00,0.0006078571428571282,0.00034000000000000696,0.00042999999999993044,0.7906976744187487,0.000200000000000089,1.14248,1.14198,3.0
2026-06-26 15:25:00+00:00,442,True,1.14054,1.14056,1.14036,1.14046,1.14046,1.14047,1.14029,1.14039,1.14061,1.14064,1.14044,1.14054,2026-06-26 11:25:00-04:00,2026-06-26,11:25:00,0.0005792857142856869,8.000000000008001e-05,0.00019999999999997797,0.4000000000004441,0.00024999999999997247,1.14248,1.14198,3.0
2026-06-26 15:30:00+00:00,545,True,1.14048,1.14067,1.14016,1.14025,1.1404,1.14059,1.14007,1.14017,1.14056,1.14075,1.14024,1.14033,2026-06-26 11:30:00-04:00,2026-06-26,11:30:00,0.0005699999999999753,0.00022999999999995246,0.0005100000000000104,0.4509803921567603,0.000200000000000089,1.14248,1.14198,3.0
